Time_ms,Lead_I,Lead_II,Lead_III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4608.00,0.119686,0.159581,0.055853,-0.087770,0.039895,0.111707,-0.051916,0.045853,0.103728,0.153623,0.145644,0.111707
4616.00,0.132740,0.176987,0.061945,-0.097343,0.044247,0.123891,-0.055397,0.051945,0.115042,0.169288,0.160439,0.123891
4624.00,0.150486,0.200648,0.070227,-0.110356,0.050162,0.140453,-0.060130,0.060227,0.130421,0.190583,0.180550,0.140453
4632.00,0.177336,0.236448,0.082757,-0.130047,0.059112,0.165514,-0.067290,0.072757,0.153692,0.222804,0.210981,0.165514
4640.00,0.196173,0.261565,0.091548,-0.143861,0.065391,0.183095,-0.072313,0.081548,0.170017,0.245408,0.232330,0.183095
4648.00,0.207192,0.276256,0.096690,-0.151941,0.069064,0.193379,-0.075251,0.086690,0.179567,0.258631,0.244818,0.193379
4656.00,0.225505,0.300673,0.105236,-0.165370,0.075168,0.210471,-0.080135,0.095236,0.195438,0.280606,0.265572,0.210471
4664.00,0.243328,0.324438,0.113553,-0.178441,0.081109,0.227106,-0.084888,0.103553,0.210884,0.301994,0.285772,0.227106
4672.00,0.246696,0.328928,0.115125,-0.180911,0.082232,0.230250,-0.085786,0.105125,0.213803,0.306036,0.289589,0.230250
4680.00,0.247159,0.329545,0.115341,-0.181250,0.082386,0.230682,-0.085909,0.105341,0.214204,0.306591,0.290113,0.230682
4688.00,0.253312,0.337749,0.118212,-0.185762,0.084437,0.236425,-0.087550,0.108212,0.219537,0.313974,0.297087,0.236425
4696.00,0.249865,0.333154,0.116604,-0.183234,0.083288,0.233208,-0.086631,0.106604,0.216550,0.309838,0.293181,0.233208
4704.00,0.234000,0.312000,0.109200,-0.171600,0.078000,0.218400,-0.082400,0.099200,0.202800,0.290800,0.275200,0.218400
4712.00,0.222675,0.296900,0.103915,-0.163295,0.074225,0.207830,-0.079380,0.093915,0.192985,0.277210,0.262365,0.207830
4720.00,0.213472,0.284629,0.099620,-0.156546,0.071157,0.199241,-0.076926,0.089620,0.185009,0.266167,0.251935,0.199241
4728.00,0.191867,0.255823,0.089538,-0.140703,0.063956,0.179076,-0.071165,0.079538,0.166285,0.240241,0.227450,0.179076
4736.00,0.167527,0.223370,0.078179,-0.122853,0.055842,0.156359,-0.064674,0.068179,0.145190,0.211033,0.199864,0.156359
4744.00,0.153290,0.204387,0.071535,-0.112413,0.051097,0.143071,-0.060877,0.061535,0.132851,0.193948,0.183729,0.143071
4752.00,0.136598,0.182131,0.063746,-0.100172,0.045533,0.127491,-0.056426,0.053746,0.118385,0.173918,0.164811,0.127491
4760.00,0.111093,0.148125,0.051844,-0.081469,0.037031,0.103687,-0.049625,0.041844,0.096281,0.143312,0.135906,0.103687
4768.00,0.093239,0.124319,0.043512,-0.068376,0.031080,0.087024,-0.044864,0.033512,0.080808,0.121887,0.115671,0.087024
4776.00,0.084428,0.112571,0.039400,-0.061914,0.028143,0.078800,-0.042514,0.029400,0.073171,0.111314,0.105685,0.078800
4784.00,0.068528,0.091371,0.031980,-0.050254,0.022843,0.063960,-0.038274,0.021980,0.059391,0.092234,0.087665,0.063960
4792.00,0.050697,0.067595,0.023658,-0.037177,0.016899,0.047317,-0.033519,0.013658,0.043937,0.070836,0.067456,0.047317
4800.00,0.045320,0.060426,0.021149,-0.033234,0.015107,0.042298,-0.032085,0.011149,0.039277,0.064384,0.061362,0.042298
4808.00,0.041769,0.055692,0.019492,-0.030630,0.013923,0.038984,-0.031138,0.009492,0.036200,0.060123,0.057338,0.038984
4816.00,0.029357,0.039143,0.013700,-0.021529,0.009786,0.027400,-0.027829,0.003700,0.025443,0.045228,0.043271,0.027400
4824.00,0.022295,0.029727,0.010404,-0.016350,0.007432,0.020809,-0.025945,0.000404,0.019322,0.036754,0.035268,0.020809
4832.00,0.025441,0.033922,0.011873,-0.018657,0.008480,0.023745,-0.026784,0.001873,0.022049,0.040529,0.038833,0.023745
4840.00,0.022236,0.029648,0.010377,-0.016306,0.007412,0.020754,-0.025930,0.000377,0.019271,0.036683,0.035201,0.020754
4848.00,0.013511,0.018014,0.006305,-0.009908,0.004504,0.012610,-0.023603,-0.003695,0.011709,0.026213,0.025312,0.012610
4856.00,0.015041,0.020054,0.007019,-0.011030,0.005014,0.014038,-0.024011,-0.002981,0.013035,0.028049,0.027046,0.014038
4864.00,0.019667,0.026223,0.009178,-0.014422,0.006556,0.018356,-0.025245,-0.000822,0.017045,0.033600,0.032289,0.018356
4872.00,0.013949,0.018598,0.006509,-0.010229,0.004650,0.013019,-0.023720,-0.003491,0.012089,0.026738,0.025808,0.013019
4880.00,0.009798,0.013064,0.004572,-0.007185,0.003266,0.009145,-0.022613,-0.005428,0.008491,0.021757,0.021104,0.009145
4888.00,0.015969,0.021292,0.007452,-0.011711,0.005323,0.014904,-0.024258,-0.002548,0.013840,0.029163,0.028098,0.014904
4896.00,0.017099,0.022799,0.007980,-0.012540,0.005700,0.015960,-0.024560,-0.002020,0.014820,0.030519,0.029379,0.015960
4904.00,0.010067,0.013423,0.004698,-0.007382,0.003356,0.009396,-0.022685,-0.005302,0.008725,0.022080,0.021409,0.009396
4912.00,0.011314,0.015085,0.005280,-0.008297,0.003771,0.010560,-0.023017,-0.004720,0.009805,0.023577,0.022822,0.010560
4920.00,0.017737,0.023650,0.008277,-0.013007,0.005912,0.016555,-0.024730,-0.001723,0.015372,0.031285,0.030102,0.016555
4928.00,0.014014,0.018685,0.006540,-0.010277,0.004671,0.013080,-0.023737,-0.003460,0.012146,0.026817,0.025883,0.013080
4936.00,0.008961,0.011948,0.004182,-0.006571,0.002987,0.008364,-0.022390,-0.005818,0.007766,0.020753,0.020156,0.008364
4944.00,0.014578,0.019437,0.006803,-0.010691,0.004859,0.013606,-0.023887,-0.003197,0.012634,0.027494,0.026522,0.013606
4952.00,0.017539,0.023386,0.008185,-0.012862,0.005846,0.016370,-0.024677,-0.001815,0.015201,0.031047,0.029878,0.016370
4960.00,0.010831,0.014442,0.005055,-0.007943,0.003610,0.010109,-0.022888,-0.004945,0.009387,0.022998,0.022276,0.010109
4968.00,0.010404,0.013872,0.004855,-0.007630,0.003468,0.009710,-0.022774,-0.005145,0.009017,0.022485,0.021791,0.009710
4976.00,0.017291,0.023054,0.008069,-0.012680,0.005764,0.016138,-0.024611,-0.001931,0.014985,0.030749,0.029596,0.016138
4984.00,0.015153,0.020204,0.007071,-0.011112,0.005051,0.014143,-0.024041,-0.002929,0.013132,0.028183,0.027173,0.014143
4992.00,0.009079,0.012105,0.004237,-0.006658,0.003026,0.008474,-0.022421,-0.005763,0.007868,0.020895,0.020289,0.008474
5000.00,0.013500,0.018000,0.006300,-0.009900,0.004500,0.012600,-0.023600,-0.003700,0.011700,0.026200,0.025300,0.012600
5008.00,0.017920,0.023893,0.008362,-0.013141,0.005973,0.016725,-0.024779,-0.001638,0.015530,0.031503,0.030309,0.016725
5016.00,0.011841,0.015788,0.005526,-0.008683,0.003947,0.011051,-0.023158,-0.004474,0.010262,0.024209,0.023419,0.011051
5024.00,0.009697,0.012930,0.004525,-0.007111,0.003232,0.009051,-0.022586,-0.005475,0.008404,0.021637,0.020990,0.009051
5032.00,0.016588,0.022117,0.007741,-0.012164,0.005529,0.015482,-0.024423,-0.002259,0.014376,0.029905,0.028799,0.015482
5040.00,0.016203,0.021604,0.007561,-0.011882,0.005401,0.015123,-0.024321,-0.002439,0.014043,0.029444,0.028363,0.015123
5048.00,0.009656,0.012874,0.004506,-0.007081,0.003219,0.009012,-0.022575,-0.005494,0.008368,0.021587,0.020943,0.009012
5056.00,0.013081,0.017441,0.006104,-0.009593,0.004360,0.012209,-0.023488,-0.003896,0.011337,0.025697,0.024825,0.012209
5064.00,0.019846,0.026462,0.009262,-0.014554,0.006615,0.018523,-0.025292,-0.000738,0.017200,0.033816,0.032493,0.018523
5072.00,0.017289,0.023051,0.008068,-0.012678,0.005763,0.016136,-0.024610,-0.001932,0.014983,0.030746,0.029594,0.016136
5080.00,0.018360,0.024481,0.008568,-0.013464,0.006120,0.017136,-0.024896,-0.001432,0.015912,0.032032,0.030808,0.017136
5088.00,0.032926,0.043901,0.015366,-0.024146,0.010975,0.030731,-0.028780,0.005366,0.028536,0.049511,0.047316,0.030731
5096.00,0.046326,0.061768,0.021619,-0.033972,0.015442,0.043237,-0.032354,0.011619,0.040149,0.065591,0.062503,0.043237
5104.00,0.055069,0.073425,0.025699,-0.040384,0.018356,0.051398,-0.034685,0.015699,0.047727,0.076083,0.072412,0.051398
5112.00,0.073658,0.098211,0.034374,-0.054016,0.024553,0.068748,-0.039642,0.024374,0.063837,0.098390,0.093479,0.068748
5120.00,0.095609,0.127479,0.044618,-0.070113,0.031870,0.089235,-0.045496,0.034618,0.082861,0.124731,0.118357,0.089235
5128.00,0.101767,0.135690,0.047491,-0.074629,0.033922,0.094983,-0.047138,0.037491,0.088198,0.132121,0.125336,0.094983
5136.00,0.098191,0.130922,0.045823,-0.072007,0.032730,0.091645,-0.046184,0.035823,0.085099,0.127830,0.121284,0.091645
5144.00,0.096445,0.128593,0.045008,-0.070726,0.032148,0.090015,-0.045719,0.035008,0.083586,0.125734,0.119304,0.090015
5152.00,0.085294,0.113725,0.039804,-0.062549,0.028431,0.079608,-0.042745,0.029804,0.073921,0.112353,0.106667,0.079608
5160.00,0.061385,0.081846,0.028646,-0.045015,0.020462,0.057292,-0.036369,0.018646,0.053200,0.083662,0.079569,0.057292
5168.00,0.044364,0.059151,0.020703,-0.032533,0.014788,0.041406,-0.031830,0.010703,0.038448,0.063236,0.060279,0.041406
5176.00,0.037764,0.050353,0.017623,-0.027694,0.012588,0.035247,-0.030071,0.007623,0.032729,0.055317,0.052800,0.035247
5184.00,0.026140,0.034853,0.012199,-0.019169,0.008713,0.024397,-0.026971,0.002199,0.022655,0.041368,0.039625,0.024397
5192.00,0.014204,0.018939,0.006629,-0.010416,0.004735,0.013257,-0.023788,-0.003371,0.012310,0.027045,0.026098,0.013257
5200.00,0.015410,0.020547,0.007191,-0.011301,0.005137,0.014383,-0.024109,-0.002809,0.013356,0.028492,0.027465,0.014383
5208.00,0.018247,0.024329,0.008515,-0.013381,0.006082,0.017030,-0.024866,-0.001485,0.015814,0.031896,0.030680,0.017030
5216.00,0.011454,0.015272,0.005345,-0.008400,0.003818,0.010691,-0.023054,-0.004655,0.009927,0.023745,0.022982,0.010691
5224.00,0.009000,0.011999,0.004200,-0.006600,0.003000,0.008400,-0.022400,-0.005800,0.007800,0.020800,0.020200,0.008400
5232.00,0.015733,0.020977,0.007342,-0.011537,0.005244,0.014684,-0.024195,-0.002658,0.013635,0.028879,0.027831,0.014684
5240.00,0.015210,0.020280,0.007098,-0.011154,0.005070,0.014196,-0.024056,-0.002902,0.013182,0.028252,0.027238,0.014196
5248.00,0.008408,0.011211,0.003924,-0.006166,0.002803,0.007848,-0.022242,-0.006076,0.007287,0.020090,0.019529,0.007848
5256.00,0.010694,0.014259,0.004991,-0.007842,0.003565,0.009981,-0.022852,-0.005009,0.009268,0.022833,0.022120,0.009981
5264.00,0.007757,0.010342,0.003620,-0.005688,0.002586,0.007240,-0.022068,-0.006380,0.006723,0.019308,0.018791,0.007240
5272.00,-0.040713,-0.054284,-0.018999,0.029856,-0.013571,-0.037999,-0.009143,-0.028999,-0.035285,-0.038856,-0.036142,-0.037999
5280.00,-0.102403,-0.136537,-0.047788,0.075095,-0.034134,-0.095576,0.007307,-0.057788,-0.088749,-0.112883,-0.106057,-0.095576
5288.00,-0.001451,-0.001934,-0.000677,0.001064,-0.000484,-0.001354,-0.019613,-0.010677,-0.001257,0.008259,0.008356,-0.001354
5296.00,0.340025,0.453367,0.158678,-0.249352,0.113342,0.317357,-0.110673,0.148678,0.294688,0.418030,0.395362,0.317357
5304.00,0.710625,0.947500,0.331625,-0.521125,0.236875,0.663250,-0.209500,0.321625,0.615875,0.862750,0.815375,0.663250
5312.00,0.706732,0.942309,0.329808,-0.518270,0.235577,0.659617,-0.208462,0.319808,0.612501,0.858078,0.810963,0.659617
5320.00,0.306363,0.408484,0.142969,-0.224666,0.102121,0.285939,-0.101697,0.132969,0.265514,0.377635,0.357211,0.285939
5328.00,-0.061708,-0.082278,-0.028797,0.045253,-0.020569,-0.057594,-0.003544,-0.038797,-0.053480,-0.064050,-0.059936,-0.057594
5336.00,-0.178287,-0.237716,-0.083201,0.130744,-0.059429,-0.166401,0.027543,-0.093201,-0.154515,-0.203944,-0.192058,-0.166401
5344.00,-0.121201,-0.161602,-0.056561,0.088881,-0.040400,-0.113121,0.012320,-0.066561,-0.105041,-0.135441,-0.127361,-0.113121
5352.00,-0.038305,-0.051074,-0.017876,0.028090,-0.012768,-0.035752,-0.009785,-0.027876,-0.033198,-0.035966,-0.033413,-0.035752
5360.00,-0.000138,-0.000184,-0.000064,0.000101,-0.000046,-0.000129,-0.019963,-0.010064,-0.000120,0.009834,0.009844,-0.000129
5368.00,0.015014,0.020018,0.007006,-0.011010,0.005005,0.014013,-0.024004,-0.002994,0.013012,0.028016,0.027015,0.014013
5376.00,0.027858,0.037144,0.013000,-0.020429,0.009286,0.026001,-0.027429,0.003000,0.024143,0.043429,0.041572,0.026001
5384.00,0.030831,0.041108,0.014388,-0.022609,0.010277,0.028776,-0.028222,0.004388,0.026720,0.046997,0.044942,0.028776
5392.00,0.031057,0.041410,0.014493,-0.022775,0.010352,0.028987,-0.028282,0.004493,0.026916,0.047269,0.045198,0.028987
5400.00,0.043402,0.057870,0.020254,-0.031828,0.014467,0.040509,-0.031574,0.010254,0.037615,0.062083,0.059189,0.040509
5408.00,0.057572,0.076763,0.026867,-0.042220,0.019191,0.053734,-0.035353,0.016867,0.049896,0.079087,0.075249,0.053734
5416.00,0.063203,0.084271,0.029495,-0.046349,0.021068,0.058990,-0.036854,0.019495,0.054776,0.085844,0.081631,0.058990
5424.00,0.074771,0.099695,0.034893,-0.054832,0.024924,0.069787,-0.039939,0.024893,0.064802,0.099726,0.094741,0.069787
5432.00,0.097296,0.129728,0.045405,-0.071351,0.032432,0.090810,-0.045946,0.035405,0.084323,0.126755,0.120269,0.090810
5440.00,0.114233,0.152311,0.053309,-0.083771,0.038078,0.106618,-0.050462,0.043309,0.099002,0.147080,0.139465,0.106618
5448.00,0.126259,0.168345,0.058921,-0.092590,0.042086,0.117842,-0.053669,0.048921,0.109424,0.161511,0.153094,0.117842
5456.00,0.148811,0.198415,0.069445,-0.109128,0.049604,0.138890,-0.059683,0.059445,0.128970,0.188573,0.178652,0.138890
5464.00,0.174224,0.232299,0.081305,-0.127764,0.058075,0.162609,-0.066460,0.071305,0.150994,0.219069,0.207454,0.162609
5472.00,0.188409,0.251212,0.087924,-0.138167,0.062803,0.175849,-0.070242,0.077924,0.163288,0.236091,0.223530,0.175849
5480.00,0.202539,0.270051,0.094518,-0.148528,0.067513,0.189036,-0.074010,0.084518,0.175533,0.253046,0.239544,0.189036
5488.00,0.224593,0.299458,0.104810,-0.164702,0.074864,0.209620,-0.079892,0.094810,0.194647,0.279512,0.264539,0.209620
5496.00,0.238474,0.317965,0.111288,-0.174881,0.079491,0.222575,-0.083593,0.101288,0.206677,0.296168,0.280270,0.222575
5504.00,0.240427,0.320569,0.112199,-0.176313,0.080142,0.224398,-0.084114,0.102199,0.208370,0.298512,0.282483,0.224398
5512.00,0.246430,0.328573,0.115001,-0.180715,0.082143,0.230001,-0.085715,0.105001,0.213572,0.305716,0.289287,0.230001
5520.00,0.253130,0.337506,0.118127,-0.185628,0.084377,0.236254,-0.087501,0.108127,0.219379,0.313756,0.296880,0.236254
5528.00,0.245194,0.326925,0.114424,-0.179809,0.081731,0.228848,-0.085385,0.104424,0.212501,0.304233,0.287886,0.228848
5536.00,0.231674,0.308899,0.108115,-0.169894,0.077225,0.216229,-0.081780,0.098115,0.200784,0.288009,0.272564,0.216229
5544.00,0.225031,0.300041,0.105014,-0.165022,0.075010,0.210029,-0.080008,0.095014,0.195027,0.280037,0.265035,0.210029
5552.00,0.212582,0.283443,0.099205,-0.155894,0.070861,0.198410,-0.076689,0.089205,0.184238,0.265099,0.250927,0.198410
5560.00,0.188090,0.250787,0.087775,-0.137933,0.062697,0.175551,-0.070157,0.077775,0.163011,0.235708,0.223169,0.175551
5568.00,0.168343,0.224457,0.078560,-0.123451,0.056114,0.157120,-0.064891,0.068560,0.145897,0.212011,0.200788,0.157120
5576.00,0.155213,0.206950,0.072433,-0.113823,0.051738,0.144865,-0.061390,0.062433,0.134518,0.196255,0.185908,0.144865
5584.00,0.133143,0.177524,0.062133,-0.097638,0.044381,0.124267,-0.055505,0.052133,0.115390,0.169771,0.160895,0.124267
5592.00,0.107897,0.143862,0.050352,-0.079124,0.035966,0.100703,-0.048772,0.040352,0.093510,0.139476,0.132283,0.100703
5600.00,0.094443,0.125923,0.044073,-0.069258,0.031481,0.088146,-0.045185,0.034073,0.081850,0.123331,0.117035,0.088146
5608.00,0.082668,0.110224,0.038578,-0.060623,0.027556,0.077157,-0.042045,0.028578,0.071645,0.109201,0.103690,0.077157
5616.00,0.062306,0.083075,0.029076,-0.045691,0.020769,0.058153,-0.036615,0.019076,0.053999,0.084768,0.080614,0.058153
5624.00,0.047879,0.063839,0.022344,-0.035111,0.015960,0.044687,-0.032768,0.012344,0.041495,0.067455,0.064263,0.044687
5632.00,0.044448,0.059264,0.020742,-0.032595,0.014816,0.041484,-0.031853,0.010742,0.038521,0.063337,0.060374,0.041484
5640.00,0.035554,0.047406,0.016592,-0.026073,0.011851,0.033184,-0.029481,0.006592,0.030814,0.052665,0.050295,0.033184
5648.00,0.022051,0.029401,0.010291,-0.016171,0.007350,0.020581,-0.025880,0.000291,0.019111,0.036461,0.034991,0.020581
5656.00,0.019672,0.026229,0.009180,-0.014426,0.006557,0.018360,-0.025246,-0.000820,0.017049,0.033606,0.032295,0.018360
5664.00,0.021175,0.028233,0.009882,-0.015528,0.007058,0.019763,-0.025647,-0.000118,0.018352,0.035410,0.033998,0.019763
5672.00,0.013013,0.017351,0.006073,-0.009543,0.004338,0.012146,-0.023470,-0.003927,0.011278,0.025616,0.024749,0.012146
5680.00,0.006986,0.009314,0.003260,-0.005123,0.002329,0.006520,-0.021863,-0.006740,0.006054,0.018383,0.017917,0.006520
5688.00,0.011735,0.015647,0.005477,-0.008606,0.003912,0.010953,-0.023129,-0.004523,0.010171,0.024083,0.023300,0.010953
5696.00,0.011799,0.015732,0.005506,-0.008653,0.003933,0.011013,-0.023146,-0.004494,0.010226,0.024159,0.023373,0.011013
5704.00,0.003969,0.005291,0.001852,-0.002910,0.001323,0.003704,-0.021058,-0.008148,0.003439,0.014762,0.014498,0.003704
5712.00,0.004615,0.006153,0.002154,-0.003384,0.001538,0.004307,-0.021231,-0.007846,0.004000,0.015538,0.015230,0.004307
5720.00,0.010580,0.014106,0.004937,-0.007758,0.003527,0.009874,-0.022821,-0.005063,0.009169,0.022696,0.021990,0.009874
5728.00,0.006497,0.008663,0.003032,-0.004764,0.002166,0.006064,-0.021733,-0.006968,0.005631,0.017796,0.017363,0.006064
5736.00,0.001152,0.001537,0.000538,-0.000845,0.000384,0.001076,-0.020307,-0.009462,0.000999,0.011383,0.011306,0.001076
5744.00,0.006523,0.008698,0.003044,-0.004784,0.002174,0.006089,-0.021740,-0.006956,0.005654,0.017828,0.017393,0.006089
5752.00,0.009269,0.012359,0.004325,-0.006797,0.003090,0.008651,-0.022472,-0.005675,0.008033,0.021123,0.020505,0.008651
5760.00,0.002365,0.003153,0.001103,-0.001734,0.000788,0.002207,-0.020631,-0.008897,0.002049,0.012838,0.012680,0.002207
5768.00,0.001753,0.002338,0.000818,-0.001286,0.000584,0.001637,-0.020468,-0.009182,0.001520,0.012104,0.011987,0.001637
5776.00,0.008464,0.011286,0.003950,-0.006207,0.002821,0.007900,-0.022257,-0.006050,0.007336,0.020157,0.019593,0.007900
5784.00,0.006156,0.008208,0.002873,-0.004515,0.002052,0.005746,-0.021642,-0.007127,0.005335,0.017387,0.016977,0.005746
5792.00,-0.000084,-0.000112,-0.000039,0.000062,-0.000028,-0.000078,-0.019978,-0.010039,-0.000073,0.009899,0.009905,-0.000078
5800.00,0.004174,0.005565,0.001948,-0.003061,0.001391,0.003895,-0.021113,-0.008052,0.003617,0.015008,0.014730,0.003895
5808.00,0.008431,0.011242,0.003935,-0.006183,0.002810,0.007869,-0.022248,-0.006065,0.007307,0.020118,0.019555,0.007869
5816.00,0.002192,0.002922,0.001023,-0.001607,0.000731,0.002046,-0.020584,-0.008977,0.001899,0.012630,0.012484,0.002046
5824.00,-0.000114,-0.000153,-0.000053,0.000084,-0.000038,-0.000107,-0.019969,-0.010053,-0.000099,0.009863,0.009870,-0.000107
5832.00,0.006602,0.008803,0.003081,-0.004841,0.002201,0.006162,-0.021761,-0.006919,0.005722,0.017922,0.017482,0.006162
5840.00,0.006003,0.008003,0.002801,-0.004402,0.002001,0.005602,-0.021601,-0.007199,0.005202,0.017203,0.016803,0.005602
5848.00,-0.000878,-0.001170,-0.000410,0.000644,-0.000293,-0.000819,-0.019766,-0.010410,-0.000761,0.008947,0.009005,-0.000819
5856.00,0.001914,0.002551,0.000893,-0.001403,0.000638,0.001786,-0.020510,-0.009107,0.001658,0.012296,0.012169,0.001786
5864.00,0.007373,0.009830,0.003441,-0.005407,0.002458,0.006881,-0.021966,-0.006559,0.006390,0.018847,0.018356,0.006881
5872.00,0.002201,0.002935,0.001027,-0.001614,0.000734,0.002055,-0.020587,-0.008973,0.001908,0.012642,0.012495,0.002055
5880.00,-0.001529,-0.002039,-0.000714,0.001121,-0.000510,-0.001427,-0.019592,-0.010714,-0.001325,0.008165,0.008267,-0.001427
5888.00,0.005168,0.006890,0.002412,-0.003790,0.001723,0.004823,-0.021378,-0.007588,0.004479,0.016201,0.015857,0.004823
5896.00,0.007320,0.009759,0.003416,-0.005368,0.002440,0.006832,-0.021952,-0.006584,0.006344,0.018783,0.018295,0.006832
5904.00,0.002450,0.003266,0.001143,-0.001796,0.000817,0.002286,-0.020653,-0.008857,0.002123,0.012940,0.012776,0.002286
5912.00,0.007933,0.010577,0.003702,-0.005817,0.002644,0.007404,-0.022115,-0.006298,0.006875,0.019519,0.018990,0.007404
5920.00,0.021734,0.028978,0.010142,-0.015938,0.007245,0.020285,-0.025796,0.000142,0.018836,0.036080,0.034631,0.020285
5928.00,0.029301,0.039068,0.013674,-0.021488,0.009767,0.027348,-0.027814,0.003674,0.025394,0.045162,0.043208,0.027348
5936.00,0.039277,0.052369,0.018329,-0.028803,0.013092,0.036658,-0.030474,0.008329,0.034040,0.057132,0.054514,0.036658
5944.00,0.061973,0.082630,0.028921,-0.045447,0.020658,0.057841,-0.036526,0.018921,0.053710,0.084367,0.080236,0.057841
5952.00,0.080860,0.107813,0.037735,-0.059297,0.026953,0.075469,-0.041563,0.027735,0.070079,0.107032,0.101641,0.075469
5960.00,0.085059,0.113412,0.039694,-0.062376,0.028353,0.079388,-0.042682,0.029694,0.073718,0.112071,0.106400,0.079388
5968.00,0.087470,0.116627,0.040819,-0.064145,0.029157,0.081639,-0.043325,0.030819,0.075807,0.114964,0.109133,0.081639
5976.00,0.088250,0.117666,0.041183,-0.064717,0.029417,0.082367,-0.043533,0.031183,0.076483,0.115900,0.110016,0.082367
5984.00,0.072767,0.097023,0.033958,-0.053363,0.024256,0.067916,-0.039405,0.023958,0.063065,0.097321,0.092469,0.067916
5992.00,0.049609,0.066146,0.023151,-0.036380,0.016536,0.046302,-0.033229,0.013151,0.042995,0.069531,0.066224,0.046302
6000.00,0.037000,0.049333,0.017267,-0.027133,0.012333,0.034533,-0.029867,0.007267,0.032067,0.054400,0.051933,0.034533
6008.00,0.027195,0.036259,0.012691,-0.019943,0.009065,0.025382,-0.027252,0.002691,0.023569,0.042634,0.040821,0.025382
6016.00,0.010847,0.014463,0.005062,-0.007955,0.003616,0.010124,-0.022893,-0.004938,0.009401,0.023016,0.022293,0.010124
